folder,uid,magstate,is_magnetic,nspins,spin_axis,E_x,E_y,E_z,dE_zx,dE_zy,stoichiometry,spacegroup,spgnum,pointgroup,crystal_type,efermi,gap,vbm,cbm,gap_dir,gap_dir_nosoc,gap_nosoc,minhessianeig,dynamic_stability_phonons,vbm_hse,cbm_hse,gap_dir_hse,gap_hse,Source,asr_id,ehull,hform,thermodynamic_stability_level,ndim,xc,evac,workfunction,PBE_1D,PBED3_3D,derived_from,PBED3_1D,s0_exp,s1_exp,s2_exp,s3_exp,s01_exp,s0_cal,s1_cal,s2_cal,s3_cal,s01_cal,dynamic_stability_stiffness,c_11,evacdiff,dipz,emass_vb_dir1,emass_cb_dir1,Formula
ML/group_3/BrI5Se3Ti3/new/fm,BrSe3Ti3I5-29b889ac61f0,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C3D5,P1,1,1,AB3C3D5-1-a,-4.524620791618128,1.0614036998696594,-5.055322641552958,-3.9939189416832983,1.0871295758159105,1.2779564866444977,1.253396995362805,-1.950149128884802e-15,high,-5.573049876303897,-3.039654939122755,2.5421210017589475,2.533394937181142,Machine learning generated,29b889ac61f0ce2ff1bb8b98e8f4f899,0.05573092330163043,-0.8817389833214827,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrSe3Ti3I5
ML/group_3/Cl10PdPt2S2Ti/new/fm,PdTiPt2S2Cl10-d940eb75f512,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC10D2E2,P1,1,1,ABC2D2E10-1-a,-5.680190272328312,0.45395403001157586,-5.9071672873341,-5.453213257322524,0.4638186435824334,0.5150478459734442,0.5149264300481269,-0.0016877120396860382,high,-6.731905275992533,-5.627205043204097,1.1085059775047554,1.1047002327884359,Machine learning generated,d940eb75f51240e38c641eb004037d0b,0.18956201697733566,-0.6049517172614669,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdTiPt2S2Cl10
ML/group_3/Cl2S5SiTi2/new/fm,SiCl2Ti2S5-c578899c7296,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D5,P1,1,1,AB2C2D5-1-a,-4.869903935045635,1.1246318818382521,-5.432219875964761,-4.307587994126509,1.1781274733576188,1.17906101320827,1.1335570607583652,-0.00825308447572231,high,-6.022948652683729,-3.3023418994313323,2.7206067532523965,2.7206067532523965,Machine learning generated,c578899c7296a880c9fdc6f62b0ee1a2,0.0999291150171091,-1.0956056359534478,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SiCl2Ti2S5
ML/group_3/Cl8PdTi/new/fm,PdTiCl8-ca8b3470807e,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC8,P1,1,1,ABC8-1-a,-5.943603425183347,1.1629705033210467,-6.52508867684387,-5.362118173522823,1.1722225682125051,1.1758458618799743,1.1686975497209477,-2.100846543282714e-15,high,-7.554786587282191,-5.104071911610628,2.470259361724925,2.4507146756715628,Machine learning generated,ca8b3470807e9e696c3d28a0d5613e51,0.0005389344961260756,-0.9550241984099269,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdTiCl8
ML/group_3/Cl9OsPtSn/new/fm,OsPtSnCl9-2d379340310c,FM,True,2.0,x,-1861791.9570906751,-1861781.493253066,-1861784.243166197,7.7139244781392335,-2.7499131310833036,ABCD9,P1,1,1,ABCD9-1-a,-5.0574140494024045,0.39467401850362016,-5.2547510586542145,-4.860077040150594,0.4157157145177104,0.47637800531048136,0.46157918848976554,-0.005072431436093088,high,-5.953437677266886,-4.448084100883763,1.5304652411046566,1.505353576383123,Machine learning generated,2d379340310cfa1814ae56d6ee66f795,0.10054165844404317,-0.5268120548410445,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,OsPtSnCl9
ML/group_3/HfI9Nb3Se3/new/fm,HfNb3Se3I9-759f4bc4e187,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C3D9,P1,1,1,AB3C3D9-1-a,-3.782960950413539,0.29439207725277994,-3.9301569890399293,-3.6357649117871493,0.2958267601157383,0.304883204042651,0.304883204042651,-6.536177831834459e-16,high,-3.999050239693304,-3.2130049575011084,0.7860452821921955,0.7860452821921955,Machine learning generated,759f4bc4e1875a89e025ff37e47420c1,0.11462393218268441,-0.6392676650180302,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,HfNb3Se3I9
ML/group_3/I12Mo6SSe/new/fm,SSeMo6I12-c1c1b6bab4ef,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC12D6,P1,1,1,ABC6D12-1-a,-3.1119112944530807,0.0,,,0.0,0.05276122666198857,0.05012069386234508,-3.757067001685435e-15,high,-3.3041343386630464,-2.9758586771408613,0.3282756615221851,0.3282756615221851,Machine learning generated,c1c1b6bab4ef49f42171581fabb28367,0.14391293764991514,-0.289132786905963,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SSeMo6I12
ML/group_3/I4SeTe2TiZr2/new/fm,SeTiTe2Zr2I4-3f0757dcef10,FM,True,2.0,z,-1451625.0068575812,-1451623.924793073,-1451625.0815071207,-0.0746495395560487,-1.1567140477382054,ABC2D2E4,P1,1,1,ABC2D2E4-1-a,-3.7262441261156614,0.0,,,0.0,0.0,0.0,-0.0016035915737992734,high,,,0.0,0.0,Machine learning generated,3f0757dcef10c82844974c2928959a15,0.09618721103333139,-0.8835406328074399,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SeTiTe2Zr2I4
ML/group_3/I6PtSe2Zr/new/fm,PtZrSe2I6-93d96ab8e75c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D6,P1,1,1,ABC2D6-1-a,-4.1643806434247335,0.1669379308353065,-4.247849608842387,-4.08091167800708,0.1669379308353065,0.08810240797317181,0.08810240797317181,-2.2715051086481683e-15,high,-4.578799063799585,-4.368859080835021,0.2099399829645643,0.2099399829645643,Machine learning generated,93d96ab8e75cb8b6bd242fbecc8dbc2f,0.16655825302697863,-0.41837782832343356,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PtZrSe2I6
ML/group_3/I6Se4SnTi3/new/fm,SnTi3Se4I6-7d6162e60a98,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C4D6,P1,1,1,AB3C4D6-1-a,-3.8703436553870207,0.700321817815797,-4.220504564294919,-3.520182746479122,0.7241797887360262,0.9349164891346442,0.9168702584418029,-0.00026101890202486047,high,-4.579016855967373,-2.566124311179514,2.0576447771426603,2.0128925447878587,Machine learning generated,7d6162e60a9813b0ddf33bd86c85c833,0.032527423689117985,-0.8215402557508773,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SnTi3Se4I6
ML/group_3/I7Pt2RhSe2/new/fm,RhPt2Se2I7-1c29a01a5ec8,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D7,P1,1,1,AB2C2D7-1-a,-4.309249272203511,0.1973391040354464,-4.407918824221234,-4.2105797201857875,0.23809597976005392,0.35889259516588723,0.3399961682066204,-0.0011596018906563311,high,-4.895102519498177,-4.2953444099221185,0.6300246341363218,0.5997581095760589,Machine learning generated,1c29a01a5ec8341368505a538e508eee,0.11495184083729977,-0.09855606823704892,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,RhPt2Se2I7
ML/group_3/I8STa3/new/fm,STa3I8-9bde8b673930,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB3C8,P1,1,1,AB3C8-1-a,-3.274705263478192,0.0,,,0.0,0.0,0.0,-2.6567741713026007e-15,high,,,0.0,0.0,Machine learning generated,9bde8b67393086e09c4cced2340caf18,0.08579999876155614,-0.4624854340127585,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,STa3I8
ML/group_4/AlAsBr6Hf2S2/new/fm,AlAsHf2S2Br6-7b4bb3d241db,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2E6,P1,1,1,ABC2D2E6-1-a,-4.1297969688651,1.4554910456213346,-4.857542491675767,-3.4020514460544327,1.5097662653608461,1.5416941315079007,1.4825502542503437,-1.2939606417608132e-15,high,-5.199893626206034,-2.978536789508807,2.322279294819104,2.221356836697227,Machine learning generated,7b4bb3d241dba173ec30684b5d32374f,0.16952149611250822,-0.9725042471285601,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,AlAsHf2S2Br6
ML/group_4/BeBr6Pt/new/fm,BePtBr6-153d95fb6c1f,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC6,P1,1,1,ABC6-1-a,-5.151653734217968,1.688339493441319,-5.995823480938627,-4.307483987497308,1.821606087504045,1.810997427508922,1.6871502694764553,-0.0011359497397757812,high,-6.876901701195472,-4.08734025509258,2.925097268057933,2.7895614461028915,Machine learning generated,153d95fb6c1f0774c7b5f335e1d95261,0.03438126998295865,-0.4917472014046056,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BePtBr6
ML/group_4/Br11Mo2Nb2S2SeTa/new/fm,SeTaMo2Nb2S2Br11-efca94e2274f,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC11D2E2F2,P1,1,1,ABC2D2E2F11-1-a,-4.615861811519831,0.42399971919526,-4.827861671117461,-4.403861951922201,0.42399971919526,0.43575260880091626,0.43575260880091626,-0.0024884805612081983,high,-5.030542399057614,-3.9870201877484743,1.044541350916539,1.0435222113091398,Machine learning generated,efca94e2274fb897ad42b3fcba6f396f,0.13215039030312292,-0.8047076166954503,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SeTaMo2Nb2S2Br11
ML/group_4/Br11Ta2Ti/new/fm,TiTa2Br11-58f9569ac13e,FM,True,2.0,z,-2080338.9324824593,-2080340.6106087714,-2080341.5116872576,-2.5792047981667565,-0.9010784860947751,AB11C2,P1,1,1,AB2C11-1-a,-3.828364151601935,0.3245648433722872,-3.9906465732880787,-3.6660817299157915,0.38034525099094685,0.41872928884059313,0.36052244994360816,-2.528350977568763e-15,high,-4.150606118167011,-3.069819731688827,1.1359515024310896,1.080786386478184,Machine learning generated,58f9569ac13ea2b405611bf6e9171fd4,0.07743461879750224,-0.9656932965208281,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TiTa2Br11
ML/group_4/Br13Nb5S2/new/fm,S2Nb5Br13-132800992ab5,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,A13B2C5,P1,1,1,A2B5C13-1-a,-4.351181045789163,0.23031940272235918,-4.466340747150343,-4.236021344427984,0.2567405030657044,0.26975825997037717,0.2430109132695506,-0.0027547230190404816,high,-4.5655000408430615,-3.87451134120233,0.7445344111741821,0.6909886996407315,Machine learning generated,132800992ab5574f03448215722a6b47,0.12840616373168867,-0.8908413881753383,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,S2Nb5Br13
ML/group_4/Br5OsS2V/new/fm,OsVS2Br5-8d1138f42cb4,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D5,P1,1,1,ABC2D5-1-a,-4.375617052147636,0.37732286058092246,-4.564278482438096,-4.186955621857174,0.38993678637196183,0.5325628956760458,0.5241428688667362,-2.8669580032523646e-15,high,-5.235744072693085,-3.2950253909834166,1.9951590313755996,1.9407186817096682,Machine learning generated,8d1138f42cb458bdb3b6cb54ce45e97a,-0.011746625049415038,-0.4403517925161451,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,OsVS2Br5
ML/group_4/Br7ClNbSTa2/new/fm,ClNbSTa2Br7-d42232c73d3a,FM,True,2.0,z,-1895993.693292844,-1895992.4945376269,-1895995.92193724,-2.2286443961547775,-3.4273996132014872,ABCD2E7,P1,1,1,ABCD2E7-1-a,-3.7012306587136647,0.23150713381721344,-3.8169842256222717,-3.5854770918050582,0.2946313461797616,0.2918646752261611,0.24901450416030269,-0.00959018854544146,high,-3.894012466373403,-3.030360503352516,0.8647439448003413,0.863651963020887,Machine learning generated,d42232c73d3aef2cc72c35a787b50f30,0.15468195452776445,-0.8778919562085168,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ClNbSTa2Br7
ML/group_4/BrI5PtTi/new/fm,BrPtTiI5-a96a76bd64d1,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD5,P1,1,1,ABCD5-1-a,-4.385038132783897,0.8274929264721615,-4.798784596019978,-3.971291669547816,0.8380093455942363,1.048609810739154,1.048609810739154,-2.570333510182714e-15,high,-5.5544602025393255,-3.1652238404529918,2.3892363620863355,2.3892363620863337,Machine learning generated,a96a76bd64d1bb94340426ca93e78937,0.06352503978079238,-0.5401517245108289,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrPtTiI5
ML/group_4/Cl14Pt4S/new/fm,SPt4Cl14-3635d0d34ba3,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB14C4,P1,1,1,AB4C14-1-a,-5.777061980911505,0.9444843777932563,-6.249304169808133,-5.304819792014877,0.9498529120652641,1.1718577226213913,1.1718577226213913,-1.6575497029430327e-15,high,-7.31396687024254,-5.078446780970955,2.2381255393480703,2.235520089271585,Machine learning generated,3635d0d34ba3bfcb3f336dfba96a9a5c,0.023780936701258637,-0.37859700625331305,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SPt4Cl14
ML/group_4/Cl8RuSe2Ti3/new/fm,RuSe2Ti3Cl8-53d953746e83,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C3D8,P1,1,1,AB2C3D8-1-a,-3.9711808957163344,0.10007996827752974,-4.0212208798550995,-3.9211409115775697,0.11886722159252772,0.12581697391716018,0.10298209464576358,-2.395917744567336e-15,high,-3.310396825693644,-3.1608174943776257,0.1495793313160183,0.1495793313160183,Machine learning generated,53d953746e83b34d1cf3da1d524c0097,0.0866854380297788,-1.3037823227513943,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,RuSe2Ti3Cl8
ML/group_4/I10SeTeTi4/new/fm,SeTeTi4I10-5446f7b685b3,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC10D4,P1,1,1,ABC4D10-1-a,-3.792165867898693,0.38691196051452525,-3.9856218481559558,-3.5987098876414305,0.4157787963761157,0.447707205353598,0.4157384299155171,-1.7483670364960082e-15,high,-3.8335166645324374,-2.709337654364687,1.124179010167754,1.1241790101677505,Machine learning generated,5446f7b685b3376597e9cdcf37daa03c,0.0463487327635278,-0.7625991255038249,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SeTeTi4I10
ML/group_4/I2Se2SnTi/new/fm,SnTiI2Se2-4b5b852604ae,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2,P1,1,1,ABC2D2-1-a,-4.086431902641219,0.9874267355884006,-4.580145270435419,-3.5927185348470183,0.9874267355884006,1.0756165064084215,1.0756165064084215,-2.2309240181210494e-14,high,-4.942353297421709,-2.5905502417701465,2.351803055651563,2.351803055651563,Machine learning generated,4b5b852604aef1b17e3bb82da2168c95,0.16989964484439268,-0.642495727489921,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SnTiI2Se2
ML/group_4/I7SeZr2/new/fm,SeZr2I7-1bf70c70b2be,FM,True,2.0,y,-1195626.6065577068,-1195627.0807822458,-1195626.7284960332,-0.12193832640150504,0.35228621277383354,AB2C7,P1,1,1,AB2C7-1-a,-4.929511738964975,0.2694308733584876,-5.064227175644219,-4.794796302285731,0.3427265606322285,0.40148849931028874,0.34732359238836086,-0.008220196252335929,high,-5.598322881024806,-4.705367303786526,0.9650010860374953,0.89295557723828,Machine learning generated,1bf70c70b2be80862eed2bf0d3e63bc0,0.07744907335380513,-0.8423609208055716,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SeZr2I7
ML/group_5/AlBr9Ti2/new/fm,AlTi2Br9-3fd41c0f32af,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C9,P1,1,1,AB2C9-1-a,-3.9358147924552487,0.4979704759897188,-4.184800030450108,-3.6868295544603895,0.49800777561058895,0.5048456788188198,0.5048456788188198,-0.0027052324492698406,high,-4.306514559538098,-2.613619598828607,1.6928949607094905,1.6928949607094905,Machine learning generated,3fd41c0f32afc0351e8e7b993ea79c58,0.02096458625138342,-1.1817601457786744,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,AlTi2Br9
ML/group_5/AsI6RhSe3Sn/new/fm,AsRhSnSe3I6-273f6738908b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD3E6,P1,1,1,ABCD3E6-1-a,-4.215444135754391,0.37827614251715946,-4.404582207012971,-4.026306064495811,0.42592374739469196,0.66151278797913,0.5751127085639318,-2.3000875007233657e-15,high,-5.044945748481426,-4.068971863544286,1.0779922049405863,0.9759738849371402,Machine learning generated,273f6738908ba9b0ddaca550c7a317da,0.10553124359324983,-0.2395173142970375,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,AsRhSnSe3I6
ML/group_5/Br10TiZr3/new/fm,TiZr3Br10-b88f582e256b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB10C3,P1,1,1,AB3C10-1-a,-2.940915656870297,0.3070497869222577,-3.0944405503314263,-2.7873907634091686,0.5919717652601659,0.5929969781726219,0.3071566957734997,-0.006462181173406562,high,-3.2063014402641907,-2.232366394567185,1.267611110796524,0.9739350456970057,Machine learning generated,b88f582e256b0e2358cd0ead32e6a51a,0.037869566414517664,-1.3120602965552248,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TiZr3Br10
ML/group_5/Br15PtTi3/new/fm,PtTi3Br15-b74aec6a08a1,FM,True,2.0,y,-2787849.966009038,-2787869.601126246,-2787850.1358581227,-0.169849085068563,19.465268123440183,AB15C3,P1,1,1,AB3C15-1-a,-5.529575335874883,0.36834249344797954,-5.713746582598873,-5.345404089150893,0.36837071900511464,0.2632815957608967,0.26102283503710755,-0.008094374576601327,high,-6.650840674565476,-5.384032232454001,1.2668332697114524,1.2668084421114747,Machine learning generated,b74aec6a08a1df2e59c91a8381246fcb,0.06478261393081197,-0.9718667782727483,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PtTi3Br15
ML/group_5/Br3ClHf2Te2/new/fm,ClHf2Te2Br3-1f0920e0700c,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D3,P1,1,1,AB2C2D3-1-a,-4.092060731456199,0.8125834092015345,-4.498352436056966,-3.6857690268554317,0.8125834092015345,0.908420662468794,0.908420662468794,-9.925901027424312e-15,high,-4.860755273707056,-3.2848949048714706,1.5758603688355857,1.5758603688355857,Machine learning generated,1f0920e0700c980c559ba9031f58469b,-0.15669494107014437,-1.2355642605648658,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ClHf2Te2Br3
ML/group_5/Br5Cl2Nb5S7Ta/new/fm,TaCl2Br5Nb5S7-66cc9ae6bda0,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C5D5E7,P1,1,1,AB2C5D5E7-1-a,-4.221101957530983,0.0,,,0.0,0.0,0.0,-2.8683668678526826e-15,high,,,0.0,0.0,Machine learning generated,66cc9ae6bda0ef078c1e08a4e60f0571,0.09469850111156797,-1.0203349483777153,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,TaCl2Br5Nb5S7
ML/group_5/Br6PdTi/new/fm,PdTiBr6-85a4c977ac47,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC6,P1,1,1,ABC6-1-a,-5.151699403772917,1.05196713934704,-5.677682973446437,-4.625715834099397,1.0809594704982608,1.1302340220093647,1.0972284660316305,-0.0019807730138526347,high,-6.682463981281981,-4.319084694919486,2.4329197355552346,2.3633792863624956,Machine learning generated,85a4c977ac47eb1e1358010a52ce2804,0.053472818485941986,-0.8529882125215944,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdTiBr6
ML/group_5/BrHfI7Se5SnTiZr2/new/fm,BrHfSnTiZr2Se5I7-1c575b84752e,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCDE2F5G7,P1,1,1,ABCDE2F5G7-1-a,-4.193470438836431,0.37477700277275083,-4.380858940222806,-4.006081937450055,0.37477700277275083,0.49955412827123524,0.49955412827123524,1.153929736014292e-16,high,-4.854482013265013,-3.2643643215667177,1.5901176916982953,1.5901176916982953,Machine learning generated,1c575b84752eb1ec3c164747c5a4dc5e,0.07443815200157433,-0.9560893410984393,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BrHfSnTiZr2Se5I7
ML/group_5/Cl10PdPt2Ti/new/fm,PdTiPt2Cl10-592ed1d7e1c0,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC10D2,P1,1,1,ABC2D10-1-a,-5.265574012706496,0.6441865740138919,-5.587667299713442,-4.94348072569955,0.6647911208094426,0.7409893710295421,0.7409893710295421,-0.0038886143097200767,high,-6.436846001737596,-4.913520678888288,1.5233253228493089,1.523325322849308,Machine learning generated,592ed1d7e1c019a00f325265a787013b,0.13434867945005058,-0.725593693814019,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PdTiPt2Cl10
ML/group_5/Cl4S4Ta2/new/fm,Ta2Cl4S4-b55df35d799a,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2,P1,1,1,AB2C2-1-a,-3.366178015922561,0.8701465349771507,-3.8012512834111365,-2.931104748433986,0.8701465349771533,0.8945109397934616,0.8945109397934616,-0.0009562408845194184,high,-4.025125765940013,-2.635836649689088,1.3892891162509247,1.3892891162509247,Machine learning generated,b55df35d799a0778f22f72fc6222ee20,0.032194876647507975,-1.0165440416746214,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Ta2Cl4S4
ML/group_5/ClI5S4SnTi3/new/fm,ClSnTi3S4I5-c771a6ea0e9b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC3D4E5,P1,1,1,ABC3D4E5-1-a,-4.454962158040097,0.7341635920541982,-4.822043954067196,-4.0878803620129975,0.7535343728282102,0.8504150064861715,0.8053480981408301,-1.280220663572531e-15,high,-5.125702481107676,-3.23228001732218,1.9490631405155012,1.893422463785496,Machine learning generated,c771a6ea0e9bca59cfb9ab111b6c4140,0.08297029075386908,-0.928666891049578,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ClSnTi3S4I5
ML/group_5/HfI5NbSe2Ti/new/fm,HfNbTiSe2I5-b459508c6439,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABCD2E5,P1,1,1,ABCD2E5-1-a,-3.6980397017216733,0.11221602073833292,-3.7541477120908398,-3.641931691352507,0.3036145970716304,0.31406017536960196,0.161940247911184,-0.008639007047031116,high,-3.83609840365872,-3.1300416709238794,0.8052844908968293,0.7060567327348406,Machine learning generated,b459508c64398014111a7aae0039460f,0.1570157500652385,-0.7822050455808593,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,HfNbTiSe2I5
ML/group_5/I7SSeTi2/new/fm,SSeTi2I7-d5480bbbaa9a,FM,True,2.0,y,-1366695.8163831206,-1366696.9987912988,-1366695.360920046,0.45546307478616654,1.6378712530240591,ABC2D7,P1,1,1,ABC2D7-1-a,-4.481647108664424,0.3287396507330387,-4.646016934030943,-4.317277283297904,0.3287396507330387,0.41274448759727544,0.4113798614374753,-4.0071794682178315e-16,high,-5.2003772356228835,-4.222266847701654,0.9906747272495284,0.9781103879212294,Machine learning generated,d5480bbbaa9afd9ad70d56cd0ef374f5,0.10148968600713237,-0.584155895768204,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,SSeTi2I7
ML/group_6/As2Br6ClNbPd2Rh2S2Se4/new/fm,ClNbAs2Pd2Rh2S2Se4Br6-5b9bb0ee1c75,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2E2F2G4H6,P1,1,1,ABC2D2E2F2G4H6-1-a,-3.794651382130475,0.327622866047804,-3.958462815154377,-3.630839949106573,0.4041341054746712,0.397140250862944,0.32914406582726485,-1.974316128895693e-15,high,-4.334456783407856,-3.5521641462800297,0.9047769289425176,0.7822926371278265,Machine learning generated,5b9bb0ee1c7562f6aeb5b165ff60768e,0.17695745570602128,-0.42118931828103856,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ClNbAs2Pd2Rh2S2Se4Br6
ML/group_6/BeBr8Ti2/new/fm,BeTi2Br8-cf3e8e3a1cda,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C8,P1,1,1,AB2C8-1-a,-4.1065455055226465,0.5125627688610868,-4.3628268899531895,-3.8502641210921027,0.5125627688610868,0.5138233064429518,0.5138233064429518,-0.005127453028408018,high,-4.513450141461027,-2.7954463069178206,1.718003834543206,1.718003834543206,Machine learning generated,cf3e8e3a1cda5e3b2e10c71cf3e79b6b,0.039711423383893996,-1.1511322247859133,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,BeTi2Br8
ML/group_6/Br3Cl8PtTi2/new/fm,PtTi2Br3Cl8-198b79fae9eb,FM,True,2.0,x,-2130798.325375918,-2130798.063857461,-2130797.452645933,0.8727299850761483,0.6112115279393038,AB2C3D8,P1,1,1,AB2C3D8-1-a,-5.314493805864801,0.33139629743524157,-5.480191954582422,-5.14879565714718,0.4219189832365213,0.46935303558864483,0.3762619488268424,9.786556292437286e-17,high,-5.794991838873787,-4.8064562594338405,1.0443631143475107,0.9885355794399464,Machine learning generated,198b79fae9eb45f199262f46c2125605,0.10909855770894428,-1.1145346680028834,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,PtTi2Br3Cl8
ML/group_6/Br4Hf4I6Se2/new/fm,Se2Br4Hf4I6-5efe3b2add79,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D3,P1,1,1,AB2C2D3-1-a,-3.409131165769603,0.6818118368236492,-3.7500370841814274,-3.0682252473577782,0.6853774345999395,0.7343024648960288,0.7343024648960288,-1.094773471452902e-15,high,-3.8186635934496715,-2.624688328052052,1.1939752653976194,1.1939752653976194,Machine learning generated,5efe3b2add79b6cc20030aadeea95108,-0.023553128403223322,-1.085178215740731,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,Se2Br4Hf4I6
ML/group_6/Br6GeNb2Se2Te/new/fm,GeTeNb2Se2Br6-545077c1019f,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,ABC2D2E6,P1,1,1,ABC2D2E6-1-a,-4.054491206256371,0.596838131610482,-4.352910272061612,-3.75607214045113,0.7118189789676803,0.7218312312534518,0.634337334138733,-0.001387579516679684,high,-4.729885807333987,-3.30127876184355,1.4286070454904407,1.4286070454904367,Machine learning generated,545077c1019f3c3d101f099d9bc35340,0.09905580577911532,-0.6660611058427405,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,GeTeNb2Se2Br6
ML/group_6/Br8I2Pt2Zr/new/fm,ZrI2Pt2Br8-b6831a35b24b,NM,False,1.0,z,0.0,0.0,0.0,0.0,0.0,AB2C2D8,P1,1,1,AB2C2D8-1-a,-4.836519928099783,0.8894107154491397,-5.281225285824353,-4.391814570375213,0.8935495131745901,1.0357545335282472,1.0357545335282472,-2.098195303780783e-15,high,-6.230365198003456,-4.288891133776706,1.9497944410472456,1.9414740642267505,Machine learning generated,b6831a35b24b7a27ac3f66c0a8eb99e0,-0.024925945363786783,-0.6156915319910647,3.0,1D,PBE,,,,,,,,,,,,,,,,,,,,,,,ZrI2Pt2Br8
